state,crop,year,season,temperature_2m_min,temperature_2m_max,precipitation_sum,snowfall_sum,yield,Mean_N_SOIL,Mean_P_SOIL,Mean_K_SOIL,Mean_TEMPERATURE,Mean_HUMIDITY,Mean_PH,Inflation annual %,Real GDP annual growth %,Population
Manipur,Banana,2027,Winter,17.46944444444444,24.91944444444444,6.112500000000001,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.35,1479580000
Manipur,Banana,2028,Autumn,17.39674796747968,25.23414634146341,6.436747967479675,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.26,1491670000
Manipur,Banana,2028,Summer,16.89880952380953,25.27619047619048,4.555,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.26,1491670000
Manipur,Banana,2028,Winter,16.875,25.11666666666667,4.440833333333334,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.26,1491670000
Manipur,Ginger,2024,Autumn,18.26951219512195,25.93333333333333,8.00959349593496,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.55,6.29,1441720000
Manipur,Ginger,2024,Summer,18.22261904761905,26.23095238095238,4.469880952380953,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.55,6.29,1441720000
Manipur,Ginger,2024,Winter,18.45277777777778,25.66111111111111,6.015277777777778,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.55,6.29,1441720000
Manipur,Ginger,2025,Autumn,18.14979591836735,25.3334693877551,6.410734693877551,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.33,1454610000
Manipur,Ginger,2025,Summer,18.14642857142857,25.59404761904762,5.397261904761905,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.33,1454610000
Manipur,Ginger,2025,Winter,17.94444444444444,25.69444444444444,4.015833333333333,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.33,1454610000
Manipur,Ginger,2026,Autumn,17.23755102040816,25.16775510204082,5.110571428571428,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.32,1467230000
Manipur,Ginger,2026,Summer,17.44642857142857,24.49285714285714,6.18297619047619,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.32,1467230000
Manipur,Ginger,2026,Winter,17.22222222222222,24.65277777777778,6.215,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.32,1467230000
Manipur,Ginger,2027,Autumn,17.42734693877551,24.79142857142857,6.812938775510204,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.35,1479580000
Manipur,Ginger,2027,Summer,17.63452380952381,25.56785714285714,5.033809523809524,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.35,1479580000
Manipur,Ginger,2027,Winter,17.46944444444444,24.91944444444444,6.112500000000001,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.35,1479580000
Manipur,Ginger,2028,Autumn,17.39674796747968,25.23414634146341,6.436747967479675,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.26,1491670000
Manipur,Ginger,2028,Summer,16.89880952380953,25.27619047619048,4.555,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.26,1491670000
Manipur,Ginger,2028,Winter,16.875,25.11666666666667,4.440833333333334,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.26,1491670000
Manipur,Jute,2024,Autumn,18.26951219512195,25.93333333333333,8.00959349593496,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.55,6.29,1441720000
Manipur,Jute,2024,Summer,18.22261904761905,26.23095238095238,4.469880952380953,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.55,6.29,1441720000
Manipur,Jute,2024,Winter,18.45277777777778,25.66111111111111,6.015277777777778,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.55,6.29,1441720000
Manipur,Jute,2025,Autumn,18.14979591836735,25.3334693877551,6.410734693877551,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.33,1454610000
Manipur,Jute,2025,Summer,18.14642857142857,25.59404761904762,5.397261904761905,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.33,1454610000
Manipur,Jute,2025,Winter,17.94444444444444,25.69444444444444,4.015833333333333,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.33,1454610000
Manipur,Jute,2026,Autumn,17.23755102040816,25.16775510204082,5.110571428571428,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.32,1467230000
Manipur,Jute,2026,Summer,17.44642857142857,24.49285714285714,6.18297619047619,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.32,1467230000
Manipur,Jute,2026,Winter,17.22222222222222,24.65277777777778,6.215,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.32,1467230000
Manipur,Jute,2027,Autumn,17.42734693877551,24.79142857142857,6.812938775510204,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.35,1479580000
Manipur,Jute,2027,Summer,17.63452380952381,25.56785714285714,5.033809523809524,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.35,1479580000
Manipur,Jute,2027,Winter,17.46944444444444,24.91944444444444,6.112500000000001,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.35,1479580000
Manipur,Jute,2028,Autumn,17.39674796747968,25.23414634146341,6.436747967479675,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.26,1491670000
Manipur,Jute,2028,Summer,16.89880952380953,25.27619047619048,4.555,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.26,1491670000
Manipur,Jute,2028,Winter,16.875,25.11666666666667,4.440833333333334,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.26,1491670000
Manipur,Sugarcane,2024,Autumn,18.26951219512195,25.93333333333333,8.00959349593496,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.55,6.29,1441720000
Manipur,Sugarcane,2024,Summer,18.22261904761905,26.23095238095238,4.469880952380953,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.55,6.29,1441720000
Manipur,Sugarcane,2024,Winter,18.45277777777778,25.66111111111111,6.015277777777778,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.55,6.29,1441720000
Manipur,Sugarcane,2025,Autumn,18.14979591836735,25.3334693877551,6.410734693877551,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.33,1454610000
Manipur,Sugarcane,2025,Summer,18.14642857142857,25.59404761904762,5.397261904761905,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.33,1454610000
Manipur,Sugarcane,2025,Winter,17.94444444444444,25.69444444444444,4.015833333333333,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.33,1454610000
Manipur,Sugarcane,2026,Autumn,17.23755102040816,25.16775510204082,5.110571428571428,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.32,1467230000
Manipur,Sugarcane,2026,Summer,17.44642857142857,24.49285714285714,6.18297619047619,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.32,1467230000
Manipur,Sugarcane,2026,Winter,17.22222222222222,24.65277777777778,6.215,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.32,1467230000
Manipur,Sugarcane,2027,Autumn,17.42734693877551,24.79142857142857,6.812938775510204,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.35,1479580000
Manipur,Sugarcane,2027,Summer,17.63452380952381,25.56785714285714,5.033809523809524,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.35,1479580000
Manipur,Sugarcane,2027,Winter,17.46944444444444,24.91944444444444,6.112500000000001,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.35,1479580000
Manipur,Sugarcane,2028,Autumn,17.39674796747968,25.23414634146341,6.436747967479675,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.26,1491670000
Manipur,Sugarcane,2028,Summer,16.89880952380953,25.27619047619048,4.555,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.26,1491670000
Manipur,Sugarcane,2028,Winter,16.875,25.11666666666667,4.440833333333334,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.26,1491670000
Manipur,Turmeric,2024,Autumn,18.26951219512195,25.93333333333333,8.00959349593496,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.55,6.29,1441720000
Manipur,Turmeric,2024,Summer,18.22261904761905,26.23095238095238,4.469880952380953,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.55,6.29,1441720000
Manipur,Turmeric,2024,Winter,18.45277777777778,25.66111111111111,6.015277777777778,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.55,6.29,1441720000
Manipur,Turmeric,2025,Autumn,18.14979591836735,25.3334693877551,6.410734693877551,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.33,1454610000
Manipur,Turmeric,2025,Summer,18.14642857142857,25.59404761904762,5.397261904761905,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.33,1454610000
Manipur,Turmeric,2025,Winter,17.94444444444444,25.69444444444444,4.015833333333333,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.33,1454610000
Manipur,Turmeric,2026,Autumn,17.23755102040816,25.16775510204082,5.110571428571428,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.32,1467230000
Manipur,Turmeric,2026,Summer,17.44642857142857,24.49285714285714,6.18297619047619,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.32,1467230000
Manipur,Turmeric,2026,Winter,17.22222222222222,24.65277777777778,6.215,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.32,1467230000
Manipur,Turmeric,2027,Autumn,17.42734693877551,24.79142857142857,6.812938775510204,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.35,1479580000
Manipur,Turmeric,2027,Summer,17.63452380952381,25.56785714285714,5.033809523809524,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.35,1479580000
Manipur,Turmeric,2027,Winter,17.46944444444444,24.91944444444444,6.112500000000001,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.35,1479580000
Manipur,Turmeric,2028,Autumn,17.39674796747968,25.23414634146341,6.436747967479675,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.26,1491670000
Manipur,Turmeric,2028,Summer,16.89880952380953,25.27619047619048,4.555,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.26,1491670000
Manipur,Turmeric,2028,Winter,16.875,25.11666666666667,4.440833333333334,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.26,1491670000
Manipur,Soyabean,2024,Autumn,18.26951219512195,25.93333333333333,8.00959349593496,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.55,6.29,1441720000
Manipur,Soyabean,2024,Summer,18.22261904761905,26.23095238095238,4.469880952380953,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.55,6.29,1441720000
Manipur,Soyabean,2024,Winter,18.45277777777778,25.66111111111111,6.015277777777778,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.55,6.29,1441720000
Manipur,Soyabean,2025,Autumn,18.14979591836735,25.3334693877551,6.410734693877551,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.33,1454610000
Manipur,Soyabean,2025,Summer,18.14642857142857,25.59404761904762,5.397261904761905,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.33,1454610000
Manipur,Soyabean,2025,Winter,17.94444444444444,25.69444444444444,4.015833333333333,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.33,1454610000
Manipur,Soyabean,2026,Autumn,17.23755102040816,25.16775510204082,5.110571428571428,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.32,1467230000
Manipur,Soyabean,2026,Summer,17.44642857142857,24.49285714285714,6.18297619047619,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.32,1467230000
Manipur,Soyabean,2026,Winter,17.22222222222222,24.65277777777778,6.215,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.32,1467230000
Manipur,Soyabean,2027,Autumn,17.42734693877551,24.79142857142857,6.812938775510204,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.35,1479580000
Manipur,Soyabean,2027,Summer,17.63452380952381,25.56785714285714,5.033809523809524,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.35,1479580000
Manipur,Soyabean,2027,Winter,17.46944444444444,24.91944444444444,6.112500000000001,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.35,1479580000
Manipur,Soyabean,2028,Autumn,17.39674796747968,25.23414634146341,6.436747967479675,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.26,1491670000
Manipur,Soyabean,2028,Summer,16.89880952380953,25.27619047619048,4.555,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.26,1491670000
Manipur,Soyabean,2028,Winter,16.875,25.11666666666667,4.440833333333334,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.26,1491670000
Manipur,Sweet potato,2024,Autumn,18.26951219512195,25.93333333333333,8.00959349593496,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.55,6.29,1441720000
Manipur,Sweet potato,2024,Summer,18.22261904761905,26.23095238095238,4.469880952380953,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.55,6.29,1441720000
Manipur,Sweet potato,2024,Winter,18.45277777777778,25.66111111111111,6.015277777777778,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.55,6.29,1441720000
Manipur,Sweet potato,2025,Autumn,18.14979591836735,25.3334693877551,6.410734693877551,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.33,1454610000
Manipur,Sweet potato,2025,Summer,18.14642857142857,25.59404761904762,5.397261904761905,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.33,1454610000
Manipur,Sweet potato,2025,Winter,17.94444444444444,25.69444444444444,4.015833333333333,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.33,1454610000
Manipur,Sweet potato,2026,Autumn,17.23755102040816,25.16775510204082,5.110571428571428,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.32,1467230000
Manipur,Sweet potato,2026,Summer,17.44642857142857,24.49285714285714,6.18297619047619,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.32,1467230000
Manipur,Sweet potato,2026,Winter,17.22222222222222,24.65277777777778,6.215,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.32,1467230000
Manipur,Sweet potato,2027,Autumn,17.42734693877551,24.79142857142857,6.812938775510204,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.35,1479580000
Manipur,Sweet potato,2027,Summer,17.63452380952381,25.56785714285714,5.033809523809524,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.35,1479580000
Manipur,Sweet potato,2027,Winter,17.46944444444444,24.91944444444444,6.112500000000001,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.35,1479580000
Manipur,Sweet potato,2028,Autumn,17.39674796747968,25.23414634146341,6.436747967479675,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.26,1491670000
Manipur,Sweet potato,2028,Summer,16.89880952380953,25.27619047619048,4.555,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.26,1491670000
Manipur,Sweet potato,2028,Winter,16.875,25.11666666666667,4.440833333333334,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.26,1491670000
Manipur,Tapioca,2024,Autumn,18.26951219512195,25.93333333333333,8.00959349593496,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.55,6.29,1441720000
Manipur,Tapioca,2024,Summer,18.22261904761905,26.23095238095238,4.469880952380953,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.55,6.29,1441720000
Manipur,Tapioca,2024,Winter,18.45277777777778,25.66111111111111,6.015277777777778,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.55,6.29,1441720000
Manipur,Tapioca,2025,Autumn,18.14979591836735,25.3334693877551,6.410734693877551,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.33,1454610000
Manipur,Tapioca,2025,Summer,18.14642857142857,25.59404761904762,5.397261904761905,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.33,1454610000
Manipur,Tapioca,2025,Winter,17.94444444444444,25.69444444444444,4.015833333333333,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.33,1454610000
Manipur,Tapioca,2026,Autumn,17.23755102040816,25.16775510204082,5.110571428571428,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.32,1467230000
Manipur,Tapioca,2026,Summer,17.44642857142857,24.49285714285714,6.18297619047619,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.32,1467230000
Manipur,Tapioca,2026,Winter,17.22222222222222,24.65277777777778,6.215,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.32,1467230000
Manipur,Tapioca,2027,Autumn,17.42734693877551,24.79142857142857,6.812938775510204,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.35,1479580000
Manipur,Tapioca,2027,Summer,17.63452380952381,25.56785714285714,5.033809523809524,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.35,1479580000
Manipur,Tapioca,2027,Winter,17.46944444444444,24.91944444444444,6.112500000000001,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.35,1479580000
Manipur,Tapioca,2028,Autumn,17.39674796747968,25.23414634146341,6.436747967479675,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.26,1491670000
Manipur,Tapioca,2028,Summer,16.89880952380953,25.27619047619048,4.555,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.26,1491670000
Manipur,Tapioca,2028,Winter,16.875,25.11666666666667,4.440833333333334,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.26,1491670000
Manipur,Rapeseed & Mustard,2024,Autumn,18.26951219512195,25.93333333333333,8.00959349593496,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.55,6.29,1441720000
Manipur,Rapeseed & Mustard,2024,Summer,18.22261904761905,26.23095238095238,4.469880952380953,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.55,6.29,1441720000
Manipur,Rapeseed & Mustard,2024,Winter,18.45277777777778,25.66111111111111,6.015277777777778,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.55,6.29,1441720000
Manipur,Rapeseed & Mustard,2025,Autumn,18.14979591836735,25.3334693877551,6.410734693877551,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.33,1454610000
Manipur,Rapeseed & Mustard,2025,Summer,18.14642857142857,25.59404761904762,5.397261904761905,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.33,1454610000
Manipur,Rapeseed & Mustard,2025,Winter,17.94444444444444,25.69444444444444,4.015833333333333,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.33,1454610000
Manipur,Rapeseed & Mustard,2026,Autumn,17.23755102040816,25.16775510204082,5.110571428571428,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.32,1467230000
Manipur,Rapeseed & Mustard,2026,Summer,17.44642857142857,24.49285714285714,6.18297619047619,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.32,1467230000
Manipur,Rapeseed & Mustard,2026,Winter,17.22222222222222,24.65277777777778,6.215,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.09,6.32,1467230000
Manipur,Rapeseed & Mustard,2027,Autumn,17.42734693877551,24.79142857142857,6.812938775510204,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.35,1479580000
Manipur,Rapeseed & Mustard,2027,Summer,17.63452380952381,25.56785714285714,5.033809523809524,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.35,1479580000
Manipur,Rapeseed & Mustard,2027,Winter,17.46944444444444,24.91944444444444,6.112500000000001,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.35,1479580000
Manipur,Rapeseed & Mustard,2028,Autumn,17.39674796747968,25.23414634146341,6.436747967479675,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.26,1491670000
Manipur,Rapeseed & Mustard,2028,Summer,16.89880952380953,25.27619047619048,4.555,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.26,1491670000
Manipur,Rapeseed & Mustard,2028,Winter,16.875,25.11666666666667,4.440833333333334,0.0,0,17.576923076923077,31.923076923076923,34.90384615384615,22.31810922423077,84.35874754788462,6.585475704346154,4.0,6.26,1491670000
Meghalaya,Sesamum,2024,Autumn,15.81219512195122,22.63658536585366,14.34243902439024,0.0,0,23.666666666666668,22.0,39.16666666666666,22.14409623333333,88.21754738499999,6.503811070666667,4.55,6.29,1441720000
Meghalaya,Sesamum,2024,Summer,15.45952380952381,22.75238095238095,7.328333333333334,0.0,0,23.666666666666668,22.0,39.16666666666666,22.14409623333333,88.21754738499999,6.503811070666667,4.55,6.29,1441720000
Meghalaya,Sesamum,2024,Winter,15.775,22.57777777777778,15.57194444444445,0.0,0,23.666666666666668,22.0,39.16666666666666,22.14409623333333,88.21754738499999,6.503811070666667,4.55,6.29,1441720000
